ext_canonical,ext_raw,total_occ,recent_occ,first_year,last_year,n_current_claimants,current_claimants,review_status,suggested_label,priority_score
.oomp,.oomp,21647,3033,2014,2022,0,,pending,unknown,4.64
.ps3,.ps3,21643,16407,1995,2023,0,,pending,unknown,4.64
.3elektra,.3elektra,21633,14708,2015,2023,0,,pending,unknown,4.64
.xo,.xo,21632,18450,1994,2023,0,,pending,unknown,4.64
.shape,.shape,21611,3906,1999,2023,0,,pending,unknown,4.63
.stache,.stache,21611,6012,2010,2023,0,,pending,unknown,4.63
.grm,.grm,21608,3057,1994,2023,0,,pending,unknown,4.63
.ffn,.ffn,21606,2193,2009,2023,0,,pending,unknown,4.63
.dcproj,.dcproj,21586,11880,2016,2023,0,,pending,unknown,4.63
.bias,.bias,21574,20937,2006,2023,0,,pending,unknown,4.63
.hashes,.hashes,21566,15193,2007,2023,0,,pending,unknown,4.63
.jd,.jd,21551,376,2006,2023,0,,pending,unknown,4.63
.bak3,.bak3,21549,18925,2006,2023,0,,pending,unknown,4.63
.vmap,.vmap,21521,4106,2006,2023,0,,pending,unknown,4.63
.database,.database,21520,9030,1996,2023,0,,pending,unknown,4.63
.66,.66,21519,8601,1979,2023,0,,pending,numeric-suffix,4.63
.jvm,.jvm,21510,17455,2002,2023,0,,pending,unknown,4.63
.wbias,.wbias,21501,1,2016,2020,0,,pending,unknown,4.63
.mlc,.mlc,21496,634,1970,2023,0,,pending,unknown,4.63
.72,.72,21452,7790,1992,2023,0,,pending,numeric-suffix,4.63
.lpk,.lpk,21435,4422,2003,2023,0,,pending,unknown,4.63
.eff,.eff,21371,7476,1998,2023,0,,pending,unknown,4.63
.gson,.gson,21358,8656,2011,2023,0,,pending,unknown,4.63
.pgw,.pgw,21357,17962,2004,2023,0,,pending,unknown,4.63
.retry,.retry,21352,4436,2005,2023,0,,pending,unknown,4.63
.acl,.acl,21341,5615,1986,2023,0,,pending,unknown,4.63
.basic,.basic,21337,13874,1970,2023,0,,pending,unknown,4.63
.bokeh,.bokeh,21333,140,2016,2021,0,,pending,unknown,4.63
.omf,.omf,21309,7578,2001,2023,0,,pending,unknown,4.63
.gofu,.GofU,21281,9554,2018,2022,0,,pending,unknown,4.63
.tds,.tds,21277,5152,2000,2023,0,,pending,unknown,4.63
.lvm,.lvm,21260,4177,1986,2023,0,,pending,unknown,4.63
.kdev4,.kdev4,21239,3869,2008,2023,0,,pending,unknown,4.63
.schedb,.schedb,21230,8,2005,2022,0,,pending,unknown,4.63
.nlpql,.nlpql,21226,3865,2018,2022,0,,pending,unknown,4.63
.mwe2,.mwe2,21223,3960,2010,2023,0,,pending,unknown,4.63
.impl,.impl,21185,3843,1994,2023,0,,pending,unknown,4.63
.mozilla,.mozilla,21183,193,1970,2023,0,,pending,unknown,4.63
.st1,.st1,21162,290,2001,2023,0,,pending,unknown,4.63
.83,.83,21161,6976,1991,2023,0,,pending,numeric-suffix,4.63
.dif,.dif,21159,6003,1970,2023,0,,pending,unknown,4.63
.88,.88,21147,8048,1988,2023,0,,pending,numeric-suffix,4.63
.73,.73,21140,7370,1977,2023,0,,pending,numeric-suffix,4.63
.ch2,.ch2,21123,69,1994,2023,0,,pending,unknown,4.62
.xtextbin,.xtextbin,21104,3288,2012,2023,0,,pending,unknown,4.62
.vql,.vql,21088,7427,2001,2023,0,,pending,unknown,4.62
.netkan,.netkan,21082,5952,2014,2023,0,,pending,unknown,4.62
.incl,.incl,21062,9343,1991,2023,0,,pending,unknown,4.62
.hpf,.hpf,21060,18998,2006,2023,0,,pending,unknown,4.62
.nofix,.nofix,21060,16185,2012,2023,0,,pending,unknown,4.62
.xmap,.xmap,21055,627,2001,2023,0,,pending,unknown,4.62
.opj,.opj,21045,5282,2001,2023,0,,pending,unknown,4.62
.rpgmvm,.rpgmvm,21042,13680,2016,2023,0,,pending,unknown,4.62
.rm,.rm,21039,3750,1979,2023,0,,pending,unknown,4.62
.detail,.detail,21033,712,1995,2023,0,,pending,unknown,4.62
.functions,.functions,21028,1641,1994,2023,0,,pending,unknown,4.62
.groupproj,.groupproj,20985,5311,1970,2023,0,,pending,unknown,4.62
.sbl,.sbl,20985,7259,2002,2023,0,,pending,unknown,4.62
.abilist,.abilist,20953,4597,2000,2023,0,,pending,unknown,4.62
.wr,.wr,20949,4057,2003,2023,0,,pending,unknown,4.62
.ufo,.ufo,20940,3165,2001,2023,0,,pending,unknown,4.62
.scc2,.scc2,20936,20875,2018,2020,0,,pending,unknown,4.62
.frd,.frd,20935,19211,2009,2023,0,,pending,unknown,4.62
.71,.71,20931,7322,1979,2023,0,,pending,numeric-suffix,4.62
.ff,.ff,20909,7164,1970,2023,0,,pending,unknown,4.62
.74,.74,20905,7524,1996,2023,0,,pending,numeric-suffix,4.62
.mrg,.mrg,20904,3927,2003,2023,0,,pending,unknown,4.62
.gcps,.gcps,41694,0,2012,2016,0,,pending,unknown,4.62
.ccl,.ccl,20893,3285,1999,2023,0,,pending,unknown,4.62
.smp,.smp,20881,8593,1970,2023,0,,pending,unknown,4.62
.initd,.initd,20876,3664,1970,2023,0,,pending,unknown,4.62
.animation,.animation,20872,7266,2001,2023,0,,pending,unknown,4.62
.dio,.dio,20855,10776,2010,2023,0,,pending,unknown,4.62
.peaf,.peaf,20854,20853,2021,2021,0,,pending,unknown,4.62
.gba,.gba,20848,8442,2000,2023,0,,pending,unknown,4.62
.wss,.wss,20845,3507,2007,2023,0,,pending,unknown,4.62
.omex,.omex,20836,5906,2013,2023,0,,pending,unknown,4.62
.doxy,.doxy,20832,5666,1970,2023,0,,pending,unknown,4.62
.peak,.peak,20819,11928,2002,2023,0,,pending,unknown,4.62
.heuristic,.heuristic,20805,13176,2009,2023,0,,pending,unknown,4.62
.multi,.multi,20802,14594,1996,2023,0,,pending,unknown,4.62
.bob,.bob,20792,7305,1994,2023,0,,pending,unknown,4.62
.pvrz,.PVRZ,20788,6078,2014,2023,0,,pending,unknown,4.62
.zh,.zh,20761,4018,1999,2023,0,,pending,unknown,4.62
.scf,.scf,20760,10015,2001,2023,0,,pending,unknown,4.62
.69,.69,20760,8018,1996,2023,0,,pending,numeric-suffix,4.62
.medres,.medres,41381,0,2015,2017,0,,pending,unknown,4.62
.hsp,.hsp,20738,3847,2004,2023,0,,pending,unknown,4.62
.rvdata,.rvdata,20737,4473,2008,2022,0,,pending,unknown,4.62
.acdb,.acdb,20710,10475,2010,2023,0,,pending,unknown,4.62
.tpd,.tpd,20705,7989,2004,2023,0,,pending,unknown,4.62
.xbcd,.xbcd,20658,4625,1970,2023,0,,pending,unknown,4.62
.lgn,.lgn,20651,20611,2014,2022,0,,pending,unknown,4.61
.pco,.pco,20644,4613,2005,2023,0,,pending,unknown,4.61
.epw,.epw,20622,6031,2001,2023,0,,pending,unknown,4.61
.mcache,.mcache,20598,16439,2015,2023,0,,pending,unknown,4.61
.spectrum,".Spectrum,.spectrum",20595,10637,2014,2023,0,,pending,unknown,4.61
.zu,.zu,20591,58,2002,2023,0,,pending,unknown,4.61
.sts,.sts,20567,7326,1970,2023,0,,pending,unknown,4.61
.zshrc,.zshrc,20563,3763,1990,2023,0,,pending,unknown,4.61
.pdg,.pdg,20541,6262,2009,2023,0,,pending,unknown,4.61
.tlb,.tlb,20541,5424,1970,2023,0,,pending,unknown,4.61
.gal,.gal,20520,4125,2001,2023,0,,pending,unknown,4.61
.79,.79,20511,8021,1979,2023,0,,pending,numeric-suffix,4.61
.mdd,.mdd,20497,5325,1998,2023,0,,pending,unknown,4.61
.overlay,.overlay,20492,10735,2001,2023,0,,pending,unknown,4.61
.liv,.liv,20491,6458,2006,2023,0,,pending,unknown,4.61
.aa,.aa,20487,9435,1996,2023,0,,pending,unknown,4.61
.cms,.cms,20480,13201,1997,2023,0,,pending,unknown,4.61
.txt3,.txt3,20473,768,2006,2023,0,,pending,unknown,4.61
.sah,.sah,20449,2722,2001,2022,0,,pending,unknown,4.61
.gzp,.gzp,20448,20410,2014,2023,0,,pending,unknown,4.61
.ship,.ship,20441,6491,1992,2023,0,,pending,unknown,4.61
.weight,.weight,20431,15919,1992,2023,0,,pending,unknown,4.61
.emproject,.emProject,20419,11778,2016,2023,0,,pending,unknown,4.61
.fda,.fda,20418,3294,2000,2023,0,,pending,unknown,4.61
.choco,.choco,20409,20113,2012,2023,0,,pending,unknown,4.61
.gpz,.gpz,20406,20384,2014,2022,0,,pending,unknown,4.61
.sender,.sender,20395,5107,2006,2023,0,,pending,unknown,4.61
.hsd,.hsd,20393,8526,2006,2023,0,,pending,unknown,4.61
.xdw,.xdw,20380,9246,1988,2023,0,,pending,unknown,4.61
.fasl,.fasl,20380,2542,1993,2023,0,,pending,unknown,4.61
.osl,.osl,20376,5152,2003,2023,0,,pending,unknown,4.61
.kndx,.kndx,20373,542,2006,2020,0,,pending,unknown,4.61
.xcent,.xcent,20341,3381,2001,2023,0,,pending,unknown,4.61
.mnu,.mnu,20335,4375,1970,2023,0,,pending,unknown,4.61
.93,.93,20304,6766,1997,2023,0,,pending,numeric-suffix,4.61
.ddf,.ddf,20301,14409,1970,2023,0,,pending,unknown,4.61
.tasty,.tasty,20300,10135,2017,2023,0,,pending,unknown,4.61
.bom,.bom,20293,4972,2000,2023,0,,pending,unknown,4.61
.ittf,.ittf,20272,8060,2015,2023,0,,pending,unknown,4.61
.recette,.recette,20269,30,2014,2023,0,,pending,unknown,4.61
.rad,.rad,20254,11697,1998,2023,0,,pending,unknown,4.61
.msl,.msl,202441,77514,2007,2023,1,MASL,pending,unknown,4.61
.count,.count,20226,3812,1991,2023,0,,pending,unknown,4.61
.grdp,.grdp,20219,12745,1970,2023,0,,pending,unknown,4.61
.p2m,.p2m,20204,5649,2012,2023,0,,pending,unknown,4.61
.xcsv,.xcsv,20195,30,2014,2023,0,,pending,unknown,4.61
.etm,.etm,20185,58,1986,2022,0,,pending,unknown,4.61
.livecodescript,.livecodescript,20183,5300,2014,2023,0,,pending,unknown,4.60
.gpu,.gpu,20174,6423,2002,2023,0,,pending,unknown,4.60
.bgeo,.bgeo,20173,1172,2009,2023,0,,pending,unknown,4.60
.fmb,.fmb,20158,5129,2007,2023,0,,pending,unknown,4.60
.mobj,.mobj,20127,44,2001,2023,0,,pending,unknown,4.60
.tol,.tol,20121,203,2004,2023,0,,pending,unknown,4.60
.pma,.pma,20096,12487,2006,2023,0,,pending,unknown,4.60
.nbm,.nbm,20092,4127,2005,2023,0,,pending,unknown,4.60
.xsf,.xsf,20086,14155,2005,2023,0,,pending,unknown,4.60
.dcc,.dcc,20084,16233,1991,2023,0,,pending,unknown,4.60
.gm1,.gm1,20080,8307,2011,2023,0,,pending,unknown,4.60
.slk,.slk,20078,1998,1999,2023,0,,pending,unknown,4.60
.imn,.imn,20078,529,1998,2023,0,,pending,unknown,4.60
.xar,.xar,20051,3814,2001,2023,0,,pending,unknown,4.60
.modulus,.modulus,20041,20019,2011,2022,0,,pending,unknown,4.60
.taml,.taml,20029,6572,2011,2023,0,,pending,unknown,4.60
.usr,.usr,20009,5418,1987,2023,0,,pending,unknown,4.60
.xoj,.xoj,20006,2388,2007,2023,0,,pending,unknown,4.60
.puz,.puz,19997,8451,2007,2023,0,,pending,unknown,4.60
.btmx,.btmx,19996,19994,2015,2020,0,,pending,unknown,4.60
.vsmdi,.vsmdi,19988,722,2005,2023,0,,pending,unknown,4.60
.sorted,.sorted,19983,1092,2000,2023,0,,pending,unknown,4.60
.ttinclude,.ttinclude,19946,3633,2009,2023,0,,pending,unknown,4.60
.pwm,.pwm,19923,5341,2006,2023,0,,pending,unknown,4.60
.fai,.fai,19921,4339,2003,2023,0,,pending,unknown,4.60
.mongo,.mongo,19911,1805,2011,2023,0,,pending,unknown,4.60
.endf,.endf,19904,14190,2009,2023,0,,pending,unknown,4.60
.any,.any,19899,4790,1996,2023,0,,pending,unknown,4.60
.beancount,.beancount,19869,1004,2013,2023,0,,pending,unknown,4.60
.94,.94,19860,7129,1999,2023,0,,pending,numeric-suffix,4.60
.aon,.aon,19855,975,2000,2022,0,,pending,unknown,4.60
.67,.67,19843,7658,1996,2023,0,,pending,numeric-suffix,4.60
.iob,.iob,19835,9874,1986,2023,0,,pending,unknown,4.60
.uxml,.uxml,19831,10711,2011,2023,0,,pending,unknown,4.60
.dryml,.dryml,19814,241,2007,2022,0,,pending,unknown,4.60
.bigbed,.bigBed,19799,17386,2012,2022,0,,pending,unknown,4.60
.cppproj,.cppproj,19753,3721,2012,2023,0,,pending,unknown,4.60
.dsm,.dsm,19747,5804,1998,2023,0,,pending,unknown,4.60
.pdp,.pdp,19744,171,1983,2023,0,,pending,unknown,4.60
.cdx,.CDX,19741,3244,2006,2023,0,,pending,unknown,4.60
.intlib,.IntLib,19725,6801,2005,2023,0,,pending,unknown,4.60
.tsk,.tsk,19724,8954,1999,2023,0,,pending,unknown,4.59
.alaw,.alaw,19719,7850,1998,2023,0,,pending,unknown,4.59
.lmu,.lmu,19682,10007,2003,2023,0,,pending,unknown,4.59
.sigml,.sigml,19664,12097,2017,2023,0,,pending,unknown,4.59
.conmgr,.conmgr,19661,7506,2013,2023,0,,pending,unknown,4.59
.knm,.knm,19653,13423,2014,2023,0,,pending,unknown,4.59
.gltf,.gltf,196083,114989,2012,2023,1,gltf,pending,unknown,4.59
.wings,.wings,19593,2381,2003,2023,0,,pending,unknown,4.59
.receiver,.receiver,19588,4757,2001,2023,0,,pending,unknown,4.59
.xxx,.xxx,19587,1862,1997,2023,0,,pending,unknown,4.59
.webarchive,.webarchive,19577,5480,2006,2023,0,,pending,unknown,4.59
.shared,.shared,19551,1720,1970,2023,0,,pending,unknown,4.59
.dbmdl,.dbmdl,19528,2636,2009,2023,0,,pending,unknown,4.59
.hwh,.hwh,19501,7594,2014,2023,0,,pending,unknown,4.59
.cron,.cron,19496,3496,1970,2023,0,,pending,unknown,4.59
.crn,.crn,19496,15396,2006,2023,0,,pending,unknown,4.59
.li,.li,19496,3814,1996,2023,0,,pending,unknown,4.59
.rxml,.rxml,19492,8842,1988,2023,0,,pending,unknown,4.59
.staging,.staging,19484,9538,2002,2023,0,,pending,unknown,4.59
.metrics,.metrics,19478,8917,1999,2023,0,,pending,unknown,4.59
.vars,.vars,19459,4857,1988,2023,0,,pending,unknown,4.59
.compressed,.compressed,19454,12537,1997,2023,0,,pending,unknown,4.59
.jardesc,.jardesc,19449,1702,1970,2023,0,,pending,unknown,4.59
.rsd,.rsd,19447,9783,1990,2023,0,,pending,unknown,4.59
.xtc,.xtc,19437,10465,1998,2023,0,,pending,unknown,4.59
.logic,.logic,19400,1494,2002,2023,0,,pending,unknown,4.59
.cmin,.cmin,19399,46,2012,2022,0,,pending,unknown,4.59
.rwl,.rwl,19393,10777,2006,2023,0,,pending,unknown,4.59
.soln,.soln,19372,2475,2004,2023,0,,pending,unknown,4.59
.tools,.tools,19361,10249,1986,2023,0,,pending,unknown,4.59
.krur,.kruR,19341,19165,2020,2023,0,,pending,unknown,4.59
.omdoc,.omdoc,19319,40,2005,2021,0,,pending,unknown,4.59
.vader,.vader,19317,5152,2013,2023,0,,pending,unknown,4.59
.c9save,.c9save,38533,31,2012,2019,0,,pending,unknown,4.59
.qry,.qry,19304,6722,2001,2023,0,,pending,unknown,4.59
.align,.align,19303,2121,2003,2023,0,,pending,unknown,4.59
.embedding,.embedding,19300,8713,2007,2023,0,,pending,unknown,4.59
.xcindexdb,.xcindexdb,19295,120,2011,2021,0,,pending,unknown,4.59
.swatches,.swatches,19281,4977,2006,2023,0,,pending,unknown,4.59
.ckt,.ckt,19264,14226,1997,2023,0,,pending,unknown,4.58
.anm2,.anm2,19263,7866,2011,2023,0,,pending,unknown,4.58
.ldt,.ldt,19244,10801,2007,2023,0,,pending,unknown,4.58
.prot,.prot,19217,6974,1994,2023,0,,pending,unknown,4.58
.fmf,.fmf,19210,11914,2008,2023,0,,pending,unknown,4.58
.fio,.fio,19201,6980,2000,2023,0,,pending,unknown,4.58
.ptrace,.ptrace,19190,1372,2004,2022,0,,pending,unknown,4.58
.composite,.composite,19157,256,1991,2023,0,,pending,unknown,4.58
.variant,.variant,19155,9789,2000,2023,0,,pending,unknown,4.58
.atm,.atm,19115,4764,1999,2023,0,,pending,unknown,4.58
.2bpp,.2bpp,19106,9163,2003,2023,0,,pending,unknown,4.58
.pog,.pog,19077,16556,2000,2023,0,,pending,unknown,4.58
.ps1xml,.ps1xml,19072,8153,2010,2023,0,,pending,unknown,4.58
.mgh,.mgh,19058,5367,2004,2023,0,,pending,unknown,4.58
.pl1,.pl1,19054,2642,1988,2023,0,,pending,unknown,4.58
.gon,.gon,19027,85,2001,2023,0,,pending,unknown,4.58
.ar,.ar,19025,2873,1992,2023,0,,pending,unknown,4.58
.lsml,.lsml,19021,1129,2010,2021,0,,pending,unknown,4.58
.mdzip,.mdzip,19018,2227,2003,2023,0,,pending,unknown,4.58
.gir,.gir,19013,5839,2006,2023,0,,pending,unknown,4.58
.flp,.flp,18982,5978,2001,2023,0,,pending,unknown,4.58
.consumable,.consumable,18972,3183,2013,2023,0,,pending,unknown,4.58
.hook,.hook,18962,5742,1972,2023,0,,pending,unknown,4.58
.texidoc,.texidoc,18950,3138,2008,2023,0,,pending,unknown,4.58
.terminal,.terminal,18943,4532,2006,2023,0,,pending,unknown,4.58
.testing,.testing,18938,9114,1994,2023,0,,pending,unknown,4.58
.adg,.adg,18899,1545,2000,2023,0,,pending,unknown,4.58
.wif,.wif,18897,167,2011,2023,0,,pending,unknown,4.58
.dmn,.dmn,18883,7819,2010,2023,0,,pending,unknown,4.58
.snappy,.snappy,18869,18622,2011,2023,0,,pending,unknown,4.58
.lgc,.lgc,18853,1834,2006,2023,0,,pending,unknown,4.58
.mlw,.mlw,18848,3743,2001,2023,0,,pending,unknown,4.58
.opm,.opm,18844,1637,1992,2023,0,,pending,unknown,4.58
.dtree,.dtree,18838,7532,2004,2022,0,,pending,unknown,4.58
.aud,.aud,18834,8231,1998,2023,0,,pending,unknown,4.57
.fodlg,.fodlg,18817,7718,2012,2023,0,,pending,unknown,4.57
.side,.side,18810,10731,1979,2023,0,,pending,unknown,4.57
.ets,.ets,18802,8185,2010,2023,0,,pending,unknown,4.57
.pattern,.pattern,18801,2488,1997,2023,0,,pending,unknown,4.57
.syncobject,.SyncObject,18793,16796,2020,2021,0,,pending,unknown,4.57
.w32,.w32,18782,3357,1970,2023,0,,pending,unknown,4.57
.semanticdb,.semanticdb,18762,9980,2017,2023,0,,pending,unknown,4.57
.ptwx,.ptwx,18762,4147,1970,2023,0,,pending,unknown,4.57
.lem,.lem,18762,1348,2005,2023,0,,pending,unknown,4.57
.pipe,.pipe,18761,7209,1988,2023,0,,pending,unknown,4.57
.caproj,.caproj,18761,831,2011,2023,0,,pending,unknown,4.57
.sa,.sa,18758,3791,1970,2023,0,,pending,unknown,4.57
.mpeg,.mpeg,18755,7344,1997,2023,0,,pending,binary:video,4.57
.rib,.rib,18753,259,1997,2023,0,,pending,unknown,4.57
.rock,.rock,18752,8327,2008,2023,0,,pending,unknown,4.57
.rmap,.rmap,18741,995,1998,2023,0,,pending,unknown,4.57
.pcs,.pcs,18729,2127,1997,2023,0,,pending,unknown,4.57
.c4d,.c4d,18717,4386,2000,2023,0,,pending,unknown,4.57
.ldr,.ldr,18715,6090,1970,2023,0,,pending,unknown,4.57
.babylonmeshdata,.babylonmeshdata,18706,16246,2013,2022,0,,pending,unknown,4.57
.lrtemplate,.lrtemplate,18702,672,2008,2023,0,,pending,unknown,4.57
.ipv6,.ipv6,18698,2708,1998,2023,0,,pending,unknown,4.57
.server,.server,18691,4705,1970,2023,0,,pending,unknown,4.57
.nd,.nd,18690,2959,1999,2023,0,,pending,unknown,4.57
.spark,.spark,18666,2938,2008,2023,0,,pending,unknown,4.57
.peers,.peers,18661,18322,1991,2023,0,,pending,unknown,4.57
.tft,.tft,18656,6633,2000,2023,0,,pending,unknown,4.57
.gbrjob,.gbrjob,18649,11100,2017,2023,0,,pending,unknown,4.57
.ssa,.ssa,18634,5818,2006,2023,0,,pending,unknown,4.57
.ovr,.ovr,18631,8403,2001,2023,0,,pending,unknown,4.57
.nnh,.nnh,18623,11233,2016,2022,0,,pending,unknown,4.57
.chromium,.chromium,18620,7840,1970,2023,0,,pending,unknown,4.57
.tb,.tb,18618,11170,2003,2023,0,,pending,unknown,4.57
.vcs,.vcs,18563,4872,1998,2023,0,,pending,unknown,4.57
.dan,.dan,18562,17921,1995,2023,0,,pending,unknown,4.57
.nvue,.nvue,18545,10306,2017,2023,0,,pending,unknown,4.57
.pstricks,.pstricks,18545,255,2003,2023,0,,pending,unknown,4.57
.jsi,.jsi,18528,15107,1970,2023,0,,pending,unknown,4.57
.007,.007,18515,10926,1994,2023,0,,pending,numeric-suffix,4.57
.bcg,.bcg,18507,9721,2009,2023,0,,pending,unknown,4.57
.instr,.instr,18498,2363,1980,2023,0,,pending,unknown,4.57
.tcdut,.TcDUT,18489,9001,2012,2023,0,,pending,unknown,4.57
.dx,.dx,18480,5986,2002,2023,0,,pending,unknown,4.57
.ndx,.ndx,18479,6523,1997,2023,0,,pending,unknown,4.57
.tfevents,.tfevents,18476,9389,2016,2023,0,,pending,unknown,4.57
.subject,.subject,18462,17756,2001,2023,0,,pending,unknown,4.57
.cstroke,.cstroke,36825,0,2013,2013,0,,pending,unknown,4.57
.77,.77,18431,7454,1979,2023,0,,pending,numeric-suffix,4.57
.trac,.trac,18430,770,2004,2021,0,,pending,unknown,4.57
.xr,.xr,18422,1636,1997,2023,0,,pending,unknown,4.57
.override,.override,18419,3126,1970,2023,0,,pending,unknown,4.57
.canvas,.canvas,18404,924,2002,2023,0,,pending,unknown,4.56
.faas,.faas,18402,36,2017,2022,0,,pending,unknown,4.56
.aarch64,.aarch64,18399,9981,1970,2023,0,,pending,unknown,4.56
.pnl,.pnl,18385,4996,2003,2023,0,,pending,unknown,4.56
.89,.89,18382,7917,1979,2023,0,,pending,numeric-suffix,4.56
.docsent,.docsent,36661,0,2012,2018,0,,pending,unknown,4.56
.flr,.flr,18360,7949,2001,2023,0,,pending,unknown,4.56
.76,.76,18356,6977,1996,2023,0,,pending,numeric-suffix,4.56
.s37,.s37,18341,5180,2009,2023,0,,pending,unknown,4.56
.rtm,.rtm,18335,4703,2005,2023,0,,pending,unknown,4.56
.ilabel,.ilabel,36580,0,2013,2013,0,,pending,unknown,4.56
.projectile,.projectile,18317,5834,2005,2023,0,,pending,unknown,4.56
.3do,.3do,18313,7154,2007,2023,0,,pending,unknown,4.56
.fgd,.fgd,18267,9354,2002,2023,0,,pending,unknown,4.56
.pipeline,.pipeline,18244,7818,2004,2023,0,,pending,unknown,4.56
.genome,.genome,18233,1888,2008,2023,0,,pending,unknown,4.56
.avail,.avail,18230,7964,2005,2023,0,,pending,unknown,4.56
.nlp,.nlp,18217,3061,2005,2023,0,,pending,unknown,4.56
.xdmf,.xdmf,18190,13593,2013,2023,0,,pending,unknown,4.56
.spf,.spf,18186,9182,2004,2023,0,,pending,unknown,4.56
.kmt,.kmt,18183,1496,2005,2023,0,,pending,unknown,4.56
.region,.region,18181,4478,1992,2023,0,,pending,unknown,4.56
.hta,.hta,18168,2732,2002,2023,0,,pending,unknown,4.56
.cns,.cns,18167,11719,2001,2023,0,,pending,unknown,4.56
.vpr,.vpr,18158,9151,2001,2023,0,,pending,unknown,4.56
.line,.line,18158,1047,1991,2023,0,,pending,unknown,4.56
.pcbdocpreview,.PcbDocPreview,18151,3543,1970,2023,0,,pending,unknown,4.56
.xsql,.xsql,18145,2229,2002,2023,0,,pending,unknown,4.56
.jh,.jh,18140,8271,2004,2023,0,,pending,unknown,4.56
.txt1,.txt1,18132,471,2006,2023,0,,pending,unknown,4.56
.staticdata,.staticdata,18132,4076,2017,2023,0,,pending,unknown,4.56
.jwh,.jwh,18132,17646,2015,2022,0,,pending,unknown,4.56
.lalrpop,.lalrpop,18123,3865,1970,2023,0,,pending,unknown,4.56
.vpc,.vpc,18119,8348,2001,2023,0,,pending,unknown,4.56
.vdmpp,.vdmpp,18097,1053,2009,2023,0,,pending,unknown,4.56
.trt,.trt,18067,1190,2002,2023,0,,pending,unknown,4.56
.ttml,.ttml,18066,10107,2000,2023,0,,pending,unknown,4.56
.work,.work,18064,8023,1991,2023,0,,pending,unknown,4.56
.knit,.knit,18055,692,2006,2022,0,,pending,unknown,4.56
.intel,.intel,18049,2126,1970,2023,0,,pending,unknown,4.56
.colors,.colors,18044,7663,1991,2023,0,,pending,unknown,4.56
.rosinstall,.rosinstall,18031,4223,2010,2023,0,,pending,unknown,4.56
.h5f,.h5f,18030,10668,2013,2023,0,,pending,unknown,4.56
.cyprj,.cyprj,18030,4005,2011,2023,0,,pending,unknown,4.56
.dyf,.dyf,18028,4439,2012,2023,0,,pending,unknown,4.56
.odb,.odb,18012,2992,1999,2023,0,,pending,unknown,4.56
.fap,.fap,18006,3966,2004,2023,0,,pending,unknown,4.56
.w3x,.w3x,18005,4287,2008,2023,0,,pending,unknown,4.56
.bizx,.bizx,17999,3527,2009,2021,0,,pending,unknown,4.56
.plutostate,.plutostate,17997,4055,2021,2023,0,,pending,unknown,4.56
.rmarkdown,.Rmarkdown,17964,7153,2013,2023,0,,pending,unknown,4.55
.byml,.byml,17964,15601,2011,2023,0,,pending,unknown,4.55
.qsys,.qsys,17964,5019,1970,2023,0,,pending,unknown,4.55
.slsproj,.slsproj,17962,9212,2014,2023,0,,pending,unknown,4.55
.bt2,.bt2,17918,11001,2011,2023,0,,pending,unknown,4.55
.cysch,.cysch,17909,3628,2011,2023,0,,pending,unknown,4.55
.sff,.sff,17890,14542,2005,2023,0,,pending,unknown,4.55
.ymap,.ymap,17883,15369,2010,2023,0,,pending,unknown,4.55
.fact,.fact,17864,9078,2002,2023,0,,pending,unknown,4.55
.prpt,.prpt,17864,5932,2010,2023,0,,pending,unknown,4.55
.muscle,.muscle,17855,12172,2007,2023,0,,pending,unknown,4.55
.omn,.omn,17847,1723,2009,2023,0,,pending,unknown,4.55
.hxproj,.hxproj,17842,908,2006,2023,0,,pending,unknown,4.55
